bin,name,oked,industry,kato,settlement,krp,company_size,region,source_url
000340002393,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЗАПАДНО-КАЗАХСТАНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ МАХАМБЕТА УТЕМИСОВА"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ КАЗАХСТАН",85420,Высшее образование,271010000,г. Уральск,311,Крупное предприятие (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
010740001502,"ТОО ""НЕФТЕСТРОЙСЕРВИС ЛТД""",41201,Строительство жилых зданий,271010000,г. Уральск,311,Крупная компания (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
021140000425,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЗАПАДНО-КАЗАХСТАНСКИЙ АГРАРНО-ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ ЖАНГИР ХАНА"" МИНИСТЕРСТВА ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ КАЗАХСТАН",85420,Высшее образование,271010000,г. Уральск,311,Крупное предприятие (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
930540000172,"АО ""ЖАЙЫКТЕПЛОЭНЕРГО""",35301,Производство тепловой энергии тепловыми сетями,271010000,г. Уральск,311,Крупная компания (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
950340000245,"ГОС. УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ ГОРОДА УРАЛЬСКА ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",84240,Деятельность по обеспечению общественного порядка и безопасности,271010000,г. Уральск,311,Крупное предприятие (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
961140000153,"АО ""ЗАПАДНО-КАЗАХСТАНСКАЯ РАСПРЕДЕЛИТЕЛЬНАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""",35130,Распределение электроэнергии,271010000,г. Уральск,311,Крупная компания (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
980540000842,"АО ""АКСАЙГАЗСЕРВИС""",33125,Ремонт и техническое обслуживание прочих машин и оборудования специального назначения,273620100,г. Аксай,311,Крупная компания (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
981141001567,КАРАЧАГАНАК ПЕТРОЛИУМ ОПЕРЕЙТИНГ Б.В. КАЗАХСТАНСКИЙ ФИЛИАЛ,06100,Добыча сырой нефти и попутного газа,273620100,г. Аксай,311,Крупное предприятие (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
990340004949,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,271010000,г. Уральск,311,Крупное предприятие (от 1001 чел.),west-oblast,https://kazdata.kz/04/2015-kazakhstan-west-oblast-305-310-311.html
